customer_id,tenure_months,satisfaction_score,num_support_tickets,recency_days,frequency_orders,monetary_total,risk_score,churn_status
1271,63,3,2,362,8,360.06759533022614,1.0847936037625563,Retained
1272,55,5,2,97,10,489.76297332450827,2.08951394148576,Retained
1273,23,5,3,7,8,245.518305479753,1.7338494418471604,Retained
1274,27,2,0,116,7,644.467382768138,2.188302940354868,Retained
1275,17,5,2,289,13,202.328602998412,0.3209667432734171,Retained
1276,56,2,3,248,15,684.8105324996085,1.3807846291037367,Retained
1277,32,4,4,137,12,308.94215089747536,2.3283528872270827,Retained
1278,36,3,1,262,17,560.3584872690888,2.0924903500507264,Retained
1279,37,4,1,339,7,211.96943433138125,1.0100371302246924,Retained
1280,21,4,0,145,10,552.3229019388594,1.140902572212712,Retained
1281,63,2,1,308,7,850.4940152263762,1.2011118664202756,Retained
1282,10,4,3,358,6,425.8180977851072,0.627409174213847,Retained
1283,53,5,4,129,8,671.7245877880612,2.050404040890977,Retained
1284,34,3,3,265,17,638.5185608522057,3.211006881756089,Churned
1285,39,4,2,188,9,231.34943931222944,3.2272021420822288,Churned
1286,12,3,4,253,10,827.9718397937395,2.829057360262854,Retained
1287,24,4,3,354,6,521.5149390999281,2.8900030466602598,Retained
1288,44,4,5,144,7,663.7391853218662,2.974380040136698,Churned
1289,41,5,3,68,9,423.2575133797906,3.1801813618542383,Churned
1290,24,4,2,269,8,113.46963040958377,2.8934438655147687,Retained
1291,56,4,2,211,12,671.3958023187516,0.5609988475071133,Retained
1292,68,4,3,108,9,664.311665869194,1.7881568073118297,Retained
1293,19,5,2,179,11,877.6977590901652,3.2062727100527812,Churned
1294,9,5,1,184,7,797.590134968967,2.7562146485026053,Retained
1295,7,2,1,69,13,440.35420555140576,2.1940270619925406,Retained
1296,10,4,2,89,10,510.2415935733989,1.4793789894174023,Retained
1297,41,4,1,353,8,557.6648373321915,2.1099606460737887,Retained
1298,51,5,3,199,9,806.262336492653,1.1799385037017613,Retained
1299,9,3,1,139,6,952.558209028165,3.2588236524918255,Churned
1300,14,2,3,171,11,739.465856668248,1.9001292942836132,Retained
1301,56,1,4,155,9,855.0086410043526,4.051188155885059,Churned
1302,31,5,0,332,13,606.8242590250995,1.007729716419521,Retained
1303,11,4,2,261,10,861.1798675272714,2.6197623214705557,Retained
1304,38,5,1,41,8,412.1709599562166,1.4684699761182927,Retained
1305,51,5,2,144,10,851.2400505098253,1.6167528678057603,Retained
1306,54,3,2,5,10,705.6930170121203,1.3381347561207004,Retained
1307,15,3,3,297,12,98.97429144359052,4.323775541147098,Churned
1308,4,4,1,327,7,510.9294775365749,1.928812695804324,Retained
1309,31,3,2,272,8,759.9083279058992,1.2224823904878694,Retained
1310,34,3,4,233,8,357.2227016939401,1.9750490310037612,Retained
1311,24,2,2,140,7,890.1718292714793,1.3131399025013066,Retained
1312,72,3,3,90,5,1063.2849925071414,3.3037781447286227,Churned
1313,60,5,1,117,13,241.63743742549497,0.41027551201053525,Retained
1314,18,3,5,271,5,431.11973644545697,5.236188781033655,Churned
1315,4,4,2,176,11,729.9747644368172,3.03803652587656,Churned
1316,2,4,1,133,10,563.124352414211,4.142721596295923,Churned
1317,16,3,3,126,8,290.6808593844743,2.660831713433168,Retained
1318,54,4,3,177,10,523.7865478400888,3.308964709244636,Churned
1319,4,3,2,150,13,427.3675608833681,1.7649526801087678,Retained
1320,34,5,2,113,7,342.93513844676795,2.7472826743576855,Retained
1321,41,5,4,147,6,123.36228271526551,3.6495023331863665,Churned
1322,27,4,0,303,15,139.5379666264219,-0.6496570762666198,Retained
1323,69,2,2,39,7,462.0862126462681,2.748724403673509,Retained
1324,25,4,2,334,16,690.4258204250015,1.6292952742924078,Retained
1325,27,1,1,184,13,404.0450938919407,4.350053574285795,Churned
1326,52,1,2,195,9,351.2124063522743,2.562750801243684,Retained
1327,61,2,1,327,5,418.9640420689845,3.0417323363817927,Churned
1328,43,4,2,338,8,769.1261540221999,1.5830272063380109,Retained
1329,31,4,1,179,12,626.0097703182424,1.3294922038904164,Retained
1330,38,4,4,151,13,566.2242917952857,2.1610937049970205,Retained
1331,58,4,3,269,6,391.3016874375753,0.5879577244892309,Retained
1332,28,1,3,101,10,222.30190223884398,2.70404262011909,Retained
1333,71,3,3,139,10,261.88976348002757,1.9550792653880087,Retained
1334,27,4,0,242,10,539.975013347841,0.830773354326731,Retained
1335,69,5,2,78,14,459.88283818250693,0.4987628769974328,Retained
1336,21,5,6,357,15,421.3643811542627,3.4151588821853442,Churned
1337,20,4,4,346,8,311.38760068998937,3.63697059308763,Churned
1338,67,3,0,58,2,635.9965261593587,0.7946729729913788,Retained
1339,11,4,4,169,17,648.7865058885709,2.439783536406681,Retained
1340,13,3,1,18,16,869.8481891097886,0.5952388970001871,Retained
1341,1,5,1,290,9,354.76251222800886,5.619606726374033,Churned
1342,51,4,1,271,7,637.032773153972,1.0305429118587948,Retained
1343,64,4,3,153,10,-124.21828327016806,1.0217340244161783,Retained
1344,21,1,2,201,11,595.9081643878372,1.5083804482267549,Retained
1345,42,3,2,224,15,256.5716369484623,1.5916490718891358,Retained
1346,53,5,2,253,14,302.9773345436445,3.6322403609961573,Churned
1347,9,3,2,161,10,218.24806774329357,3.024222519032631,Churned
1348,5,3,1,314,7,232.27116719639844,2.3591774038886784,Retained
1349,48,5,2,61,5,139.8917958404822,0.09419814790539638,Retained
1350,72,4,4,61,12,604.5707780582185,2.645871377313255,Retained
1351,49,1,0,204,14,791.3318776841112,2.0387055901655535,Retained
1352,2,4,1,115,12,281.3718312356089,2.5561563590476135,Retained
1353,46,3,3,343,7,244.00733822608805,3.3648362899713637,Churned
1354,21,5,0,91,8,566.0376753201585,-1.2802213608549162,Retained
1355,67,5,0,70,10,281.52134751132553,2.292658298911938,Retained
1356,50,5,3,158,7,431.5933035634632,2.707435524290317,Retained
1357,72,5,1,107,11,791.1994268420276,0.1305166244267295,Retained
1358,48,3,5,357,9,326.46631975416017,3.792994808711395,Churned
1359,56,5,1,300,8,538.1963754769826,0.925177667496433,Retained
1360,54,5,1,38,11,517.2944736140967,0.8843293614852248,Retained
1361,49,4,0,128,12,550.4128101684963,3.523211854167069,Churned
1362,34,5,2,320,9,615.8417215492428,2.764690437386953,Retained
1363,40,4,4,273,7,226.59383225750724,3.8316221465309406,Churned
1364,23,2,4,256,4,557.0463801043445,2.4064763869192554,Retained
1365,70,4,2,279,9,639.0413432366781,-0.1812260909690695,Retained
1366,69,3,3,176,12,931.7843094050186,3.5306623339125665,Churned
1367,28,5,3,107,10,475.404434960425,2.01375596505028,Retained
1368,50,3,2,188,13,590.9286959573109,1.3518183691951524,Retained
1369,67,5,1,123,7,490.1347914021868,0.9447192616152331,Retained
1370,30,4,1,89,9,426.78160439597673,1.6014102046617034,Retained
1371,6,2,2,352,9,493.21701322378243,2.51064009713184,Retained
1372,61,4,2,197,8,536.8510388998552,1.6535099413977068,Retained
1373,53,1,3,276,7,551.2639278544383,4.843842630717504,Churned
1374,70,5,3,196,12,612.446078337901,3.0101500279020916,Churned
1375,39,4,0,314,10,593.5883161294468,-0.2689213367302363,Retained
1376,20,4,0,4,7,472.245740083948,0.545245908389668,Retained
1377,26,4,3,104,6,686.1525752984717,1.0445577324103772,Retained
1378,45,4,1,46,13,643.4210283721061,1.650959346937079,Retained
1379,3,3,2,72,7,604.770784392437,2.800501892449538,Retained
1380,24,3,1,315,8,542.7667424190454,0.9090615816054787,Retained
1381,62,5,3,44,8,425.07767600480946,1.2621063120327953,Retained
1382,29,5,2,147,8,346.41304156686476,1.6119899696419355,Retained
1383,59,5,0,29,13,732.7448177614704,0.852756223659306,Retained
1384,45,3,2,29,15,520.4170642666188,0.10613513877683656,Retained
1385,3,1,1,354,9,374.68780128114383,5.837253509580364,Churned
1386,62,3,0,344,12,395.2570295821984,-0.00446744713387115,Retained
1387,43,5,4,314,11,796.0531178411068,2.553125860390395,Retained
1388,25,4,2,91,6,635.1842480863488,0.10180149313637399,Retained
1389,60,4,1,31,7,470.0335249135979,1.1217855131928307,Retained
1390,9,2,3,190,9,476.3437030812466,4.876970443414209,Churned
1391,36,4,0,276,9,389.11543848600684,1.5043247016072212,Retained
1392,43,2,1,214,10,636.7477686667359,3.062382164414438,Churned
1393,69,4,2,232,9,899.8245058973507,2.4252888430620967,Retained
1394,2,4,0,1,14,546.9210989149122,3.1382491631302565,Churned
1395,62,5,3,24,7,443.5007350647875,3.652141198125336,Churned
1396,5,5,1,240,11,231.53820570921704,2.275760684872284,Retained
1397,58,5,0,325,12,772.5859571728008,0.9560678380186602,Retained
1398,46,5,2,146,7,382.59457238690663,1.8947884838189315,Retained
1399,48,3,2,143,7,558.6415206149987,2.072795723676598,Retained
1400,71,1,2,92,6,403.6823779091317,3.49900790930144,Churned
1401,17,2,2,30,5,839.6365768958719,2.5842774694634953,Retained
1402,42,5,4,111,9,663.2988000652585,3.1092317355431933,Churned
1403,37,4,5,64,10,747.9719060604162,3.857550861315631,Churned
1404,32,3,6,358,9,575.2741013365503,6.066784529804799,Churned
1405,53,3,2,34,16,825.7354800517564,0.8339567699587067,Retained
1406,2,4,3,286,5,547.0454100000734,3.4318531589785346,Churned
1407,66,1,4,347,9,338.309449384112,3.423867890817122,Churned
1408,40,1,2,324,10,907.7851356317858,3.282691762576766,Churned
1409,36,4,2,333,9,164.24805913106962,3.9002607420464277,Churned
1410,53,4,2,222,14,337.19050236669636,1.1658904968213097,Retained
1411,2,5,4,134,7,255.32378031359983,3.6692811671913215,Churned
1412,30,2,1,57,11,157.3069563844519,1.4540977596226266,Retained
1413,13,4,2,285,8,551.4502947348792,1.3455305393074344,Retained
1414,70,5,4,155,5,518.8996436165316,2.456343162104478,Retained
1415,37,5,1,70,10,231.80039282059965,-0.5004242958165432,Retained
1416,16,4,2,73,10,1035.066897365115,1.031078436604369,Retained
1417,63,4,2,156,15,536.4103850056836,0.12272402579138131,Retained
1418,55,5,0,224,12,627.3390378471917,-0.5334101496715136,Retained
1419,5,4,4,186,9,292.6525056701405,3.304362020224158,Churned
1420,48,2,1,306,10,682.1917587761893,1.3256116465062537,Retained
1421,53,3,4,78,11,266.18474378253717,1.0134592179217379,Retained
1422,53,1,2,364,8,527.0536631549652,3.4776263982110347,Churned
1423,71,3,1,311,12,569.2272692800369,1.0306727365870945,Retained
1424,48,5,2,93,14,591.5651083582063,2.8122290115026223,Retained
1425,27,2,0,257,9,466.31658278924783,1.5835121473750429,Retained
1426,31,4,2,207,10,23.510766296839165,1.4318483618994111,Retained
1427,56,4,2,249,17,478.6497832093954,0.8292273877024853,Retained
1428,48,2,1,221,14,460.073217884251,2.087793016022634,Retained
1429,51,5,0,85,8,560.9017581768501,1.0836207326988365,Retained
1430,56,5,2,194,9,344.7264733740621,1.9410704219444725,Retained
1431,32,5,1,312,16,357.8288501473593,1.7590474627463821,Retained
1432,2,4,1,302,14,378.67550086485664,3.6416606712786797,Churned
1433,23,3,3,8,10,185.1408687458205,5.008004270956141,Churned
1434,21,2,1,282,13,753.5696337423092,0.08051672212176242,Retained
1435,58,4,4,169,8,469.9092688051605,2.715491580891334,Retained
1436,60,5,3,324,7,327.16485856995496,3.4429173802515463,Churned
1437,21,4,3,325,10,479.7769325787118,2.353035905336852,Retained
1438,31,3,3,7,11,524.3136144265882,2.9734857498377396,Churned
1439,3,5,4,31,3,832.6759302964869,2.3538226199333803,Retained
1440,50,3,2,71,7,562.4387166852159,1.3598152078031926,Retained
1441,19,4,0,241,11,540.632487214905,0.47935247764782607,Retained
1442,3,3,1,228,8,338.76039776575476,3.7397847762151963,Churned
1443,44,4,1,88,14,576.1995543018161,0.6289488707119532,Retained
1444,47,5,5,268,9,614.1021729823776,2.3779434664137282,Retained
1445,45,3,2,341,9,778.9164842014247,-0.2657861969543429,Retained
1446,3,5,2,67,11,658.8673230481737,3.709979951688942,Churned
1447,55,4,1,307,11,422.1135744292214,1.548111891311274,Retained
1448,32,3,0,157,6,474.16448330621574,2.7589675153306694,Retained
1449,26,4,6,47,12,346.12683242347913,2.752154688261403,Retained
1450,41,5,2,291,14,659.0169288945133,1.3399436048255482,Retained
1451,63,5,1,93,11,386.2719826422152,-0.29875974825695084,Retained
1452,38,4,2,256,13,555.888062203225,1.148236401597933,Retained
1453,56,2,1,2,18,607.9930007924603,0.8104936290123179,Retained
1454,51,2,4,54,7,606.6512595882309,4.028913376359828,Churned
1455,13,5,1,249,13,323.55313809395716,1.5404550646194046,Retained
1456,38,5,2,352,14,760.1844102299394,2.8825161522101457,Retained
1457,3,3,0,163,11,428.62261412348744,2.047129814687662,Retained
1458,21,1,2,274,8,489.6192482003089,4.191476999494976,Churned
1459,37,4,1,88,17,527.5964675728143,3.879855700103781,Churned
1460,21,3,2,236,7,113.52488001297087,0.5285254485073916,Retained
1461,2,2,0,213,7,457.1021288144127,2.625775478792836,Retained
1462,68,1,2,327,10,243.4603843129467,1.869035927877731,Retained
1463,45,4,2,168,12,596.0436798339399,0.802827265671116,Retained
1464,57,4,3,349,16,799.0662439543659,1.9567369878839147,Retained
1465,65,2,3,355,13,373.35631816075056,1.4927998951457113,Retained
1466,14,4,4,24,9,190.31606057917884,2.760806410417542,Retained
1467,41,5,1,343,7,553.6766072018152,-0.3899095335875058,Retained
1468,27,3,2,37,8,807.3748736511477,2.6627380382239902,Retained
1469,50,3,2,325,6,874.3902850928813,2.2462787140126097,Retained
1470,11,5,1,238,6,191.7174282380734,1.9726672656597786,Retained
1471,39,5,4,278,5,438.58580620943394,2.221142666536118,Retained
1472,24,2,3,166,13,581.3086389168456,3.236997661479901,Churned
1473,49,3,0,20,9,404.12194882938013,1.4959973392082158,Retained
1474,47,5,1,307,11,440.96761290892596,2.288327770297692,Retained
1475,33,3,3,42,13,582.8904902933808,3.19501795814403,Churned
1476,4,2,2,251,10,442.0495284276895,2.884381821569993,Retained
1477,24,4,0,314,9,487.06144697759754,1.0729613978642831,Retained
1478,34,1,1,58,13,636.4039599665844,3.3376073045550365,Churned
1479,27,5,2,35,9,469.7758165507754,1.4466191061844675,Retained
1480,33,1,0,90,9,220.703494524833,2.917774513474463,Churned
1481,68,3,1,233,9,509.87992051249563,0.059859213408712364,Retained
1482,48,2,1,245,13,622.2912904348233,1.3830403048898614,Retained
1483,29,5,0,67,9,410.3196191490293,0.7938719154101295,Retained
1484,41,4,3,243,12,864.7392575589524,2.9434769343346594,Churned
1485,57,5,2,137,10,301.87659538940585,1.5922694080520765,Retained
1486,12,2,1,106,8,474.0190085816987,2.251781997886635,Retained
1487,22,4,1,168,14,393.5132800062802,0.34057825329948166,Retained
1488,8,1,1,148,8,368.5631352857042,2.7798466497023746,Retained
1489,61,5,2,230,4,687.0781983512993,0.18519031851306966,Retained
1490,57,5,1,215,13,449.09810987767423,0.20563432777648327,Retained
1491,48,1,0,96,13,381.8535908465619,2.7491612384667583,Retained
1492,15,2,5,159,15,381.61815063803533,2.415632793158042,Retained
1493,55,5,4,294,3,501.219834353214,2.878288539481435,Retained
1494,63,4,2,178,20,648.3529930086153,1.0988352028457111,Retained
1495,44,4,2,172,7,581.7913216154767,0.41430949900145086,Retained
1496,18,5,2,289,12,390.7022183014607,1.5675292549811939,Retained
1497,46,5,0,282,10,400.72022309033764,0.6571694035856988,Retained
1498,54,3,3,147,16,554.8807097337387,2.2973179520169245,Retained
1499,66,5,6,110,16,867.8713424419673,4.610945187346073,Churned
1500,57,3,3,31,8,708.5804866282547,1.9300791990862276,Retained
1501,51,4,2,303,13,204.33943920078332,1.3115187007569051,Retained
1502,24,3,5,188,7,478.44652916100677,2.4350204110275318,Retained
1503,16,4,3,136,5,537.8274170961581,1.7169759427240554,Retained
1504,43,1,6,143,12,314.593507020022,6.404787179644215,Churned
1505,47,4,3,81,12,434.6870723910597,2.8023271938680154,Retained
1506,34,5,3,146,8,558.1298512526212,3.5133576396929493,Churned
1507,24,5,3,247,15,141.24201363439374,2.5261816196270392,Retained
1508,12,2,2,14,15,306.70238149307755,3.8876878898373066,Churned
1509,15,3,1,164,11,103.24860120881618,2.6816826493222186,Retained
1510,39,5,4,33,6,439.7908226334527,3.104822653651399,Churned
1511,30,3,1,162,10,375.8672046629107,1.0723312322074376,Retained
1512,4,5,1,5,14,476.05189530420364,1.1720300065004794,Retained
1513,22,4,1,262,6,323.2845979729316,1.228389085488501,Retained
1514,39,1,2,174,8,821.0048618986432,4.759124947551404,Churned
1515,15,5,2,353,9,600.9349385638948,2.1394785887755514,Retained
1516,47,5,1,288,8,616.6173015311872,0.9488586254091756,Retained
1517,45,5,2,160,5,804.7458820536572,1.943680535277177,Retained
1518,7,5,2,25,7,107.64692490871619,1.634972467161089,Retained
1519,21,4,1,123,9,209.31809387208114,1.3245953211707238,Retained
1520,53,1,2,93,11,0.9443055301266554,3.905027572848207,Churned
1521,60,4,0,285,13,400.68826158549695,-0.23135517921758142,Retained
1522,25,1,0,339,3,799.8767180382092,0.06076036167847709,Retained
1523,65,5,2,144,8,874.8241945841296,0.8681925786227785,Retained
1524,1,5,1,244,10,573.3796831117904,6.3774136708062255,Churned
1525,14,3,3,284,13,822.3680643832901,4.471211404769102,Churned
1526,12,5,0,28,17,-79.64322513845423,0.3050033822769046,Retained
1527,59,5,2,202,15,369.7040633846983,1.6957285105605195,Retained
1528,10,2,0,309,9,211.80831902949058,1.0736369681277047,Retained
1529,28,3,5,231,13,434.2147410673817,1.8484710735083683,Retained
1530,2,4,3,334,9,344.8751242540178,5.482485863394867,Churned
1531,15,4,1,24,6,609.3612211288998,1.1100294554295524,Retained
1532,36,4,2,87,12,534.3152597588157,1.071312408016396,Retained
1533,33,1,1,271,14,317.66346647829744,3.4842449114587613,Churned
1534,54,5,1,146,8,261.7655584838711,1.004492657381297,Retained
1535,52,2,2,109,12,774.4256954183307,4.562437489305732,Churned
1536,11,5,1,12,10,456.8985157323333,1.6969638710596024,Retained
1537,52,4,3,184,5,325.87313684997775,3.373684713123629,Churned
1538,3,1,3,249,7,669.7658329137664,4.852114110094198,Churned
1539,42,4,1,80,15,272.28624376665437,-0.29141329900644397,Retained
1540,71,1,2,83,13,567.8021041648026,3.079816246860032,Churned
1541,67,4,4,62,12,576.9934732926188,1.4912160296628298,Retained
1542,59,3,2,346,15,763.8276739846381,1.4291872508939396,Retained
1543,67,3,3,297,14,266.05747153754083,3.0600285308584154,Churned
1544,38,4,0,227,6,237.72437226972818,2.334906161337729,Retained
1545,42,4,2,232,12,538.8584047437786,1.6814624759790544,Retained
1546,66,3,0,182,8,708.23174463388,-0.1519057045871578,Retained
1547,61,1,0,2,13,28.241544312118606,3.055425560922373,Churned
1548,58,4,1,252,4,528.1691590576743,1.3556709593747946,Retained
1549,2,3,1,140,11,513.6486101413262,2.3784897358183743,Retained
1550,57,3,1,144,12,562.3747659292759,0.5218366326568009,Retained
1551,24,5,3,43,4,984.1929995759406,2.7416973465350347,Retained
1552,14,5,4,119,8,113.33003452105561,2.46389488917643,Retained
1553,3,4,2,263,10,278.22997729193844,3.2253913243676755,Churned
1554,57,4,1,284,12,760.161677901909,0.34309205951326394,Retained
1555,71,1,3,187,16,703.2586432256059,2.9354320077453084,Churned
1556,24,4,3,105,12,595.300789313758,1.8837271754783895,Retained
1557,37,2,2,105,8,168.32922985458487,2.8288490751580033,Retained
1558,19,2,1,327,7,718.4762912450719,1.9140726686846845,Retained
1559,38,3,1,264,12,427.04965867146217,0.6412368710563098,Retained
1560,28,5,3,306,6,416.66278082774966,0.8833568605788007,Retained
1561,26,5,1,295,7,556.5848979929968,2.4329561046569292,Retained
1562,72,3,1,176,10,824.2851576840276,1.6088902650971129,Retained
1563,60,1,3,11,7,396.8836284798968,1.8040011514923704,Retained
1564,22,3,3,82,9,418.5567854716485,4.880584499218703,Churned
1565,50,3,0,115,7,490.3746581553359,1.6857900416279987,Retained
1566,60,5,2,187,11,216.089190253972,0.34096205509082456,Retained
1567,4,3,2,216,13,379.7175559115264,2.58428174013856,Retained
1568,8,2,1,100,11,77.43978400427744,0.5309178269117933,Retained
1569,69,5,1,79,13,395.89963712327244,1.0330505296249897,Retained
1570,67,5,3,257,10,208.43803010987853,2.8866867710835638,Retained
1571,14,3,0,148,9,396.845485220161,1.4258008836178164,Retained
1572,52,2,3,338,9,329.87771717910266,2.308278111254598,Retained
1573,3,4,0,219,8,706.794290724172,1.4384923705932815,Retained
1574,36,4,3,222,9,155.52047530731807,2.7347865434704195,Retained
1575,30,3,1,63,11,653.69605204198206,1.5147006350662722,Retained
1576,25,3,3,28,12,580.511268764068,0.8240218534896251,Retained
1577,4,2,1,328,10,556.1310670201118,2.7751783614868346,Retained
1578,37,4,3,188,5,306.16398545215213,0.3772451043429219,Retained
1579,12,4,3,8,10,336.1136675288209,1.7321626060725699,Retained
1580,18,5,3,318,13,489.04243728546487,2.3352207509060805,Retained
1581,17,2,3,128,4,575.173627384391,3.090578997125434,Churned
1582,55,5,2,158,10,352.2286084336697,1.0916476824167667,Retained
1583,3,4,1,92,7,953.559470465724,3.045997107387297,Churned
1584,71,4,4,112,6,503.6337346755587,1.1678531464254878,Retained
1585,46,5,4,317,2,420.31989088174277,2.5544132034969036,Retained
1586,10,4,3,222,14,545.0940538036255,3.0999650958627365,Churned
1587,7,2,1,266,14,562.1124142857218,-0.08389960227964055,Retained
1588,20,1,2,82,11,577.878165699788,4.156570915371155,Churned
1589,63,4,1,84,7,72.13510224737183,-0.8403403750189524,Retained
1590,64,2,0,36,10,604.1928996135105,0.6021835604084991,Retained
1591,5,4,3,161,10,229.20506655094243,3.6126842253366416,Churned
1592,54,3,3,112,10,381.7941267473932,1.8100565156900847,Retained
1593,50,2,1,38,8,767.6436779486789,2.3866446824373035,Retained
1594,71,4,0,221,11,854.8396966428454,-0.46372047018482465,Retained
1595,38,5,2,262,11,727.2787622601655,2.8299421722352345,Retained
1596,70,3,1,37,16,234.78763136187683,0.8435071041456323,Retained
1597,15,4,4,294,5,526.6618313085846,4.82904831437404,Churned
1598,61,4,1,260,15,878.4612537804811,0.3803775368877437,Retained
1599,12,5,1,215,10,501.4510613711321,0.7155025676878332,Retained
1600,71,5,3,109,9,598.9170727668932,3.078652492232086,Churned
1601,32,2,2,289,8,374.8356178826966,3.9310282549263293,Churned
1602,26,4,3,35,12,574.6194081276233,2.801787435790598,Retained
1603,15,2,4,338,10,492.5731424204168,4.05142788339157,Churned
1604,25,4,1,99,9,21.32010184467356,1.660291515632882,Retained
1605,69,5,5,100,15,179.16671384422563,3.187522209429243,Churned
1606,29,2,1,261,13,620.6946616198027,1.6184427184531662,Retained
1607,7,2,2,289,12,654.8141228259035,2.3371346467389413,Retained
1608,27,5,1,75,6,649.9461023428225,0.6860308334267053,Retained
1609,56,4,2,214,12,312.4758587514589,1.6658056093129945,Retained
1610,13,3,5,361,18,495.7778320815707,2.5425774238657235,Retained
1611,51,4,3,319,8,404.93072020668114,0.8224163125690644,Retained
1612,63,5,1,201,11,426.71565503566694,0.10554669574735687,Retained
1613,55,4,3,336,11,627.0142349284886,1.284605680223188,Retained
1614,54,4,3,81,15,414.79341373368953,0.7994037135693535,Retained
1615,29,4,1,15,13,396.5681379780349,1.964989895147128,Retained
1616,6,5,2,322,6,292.9081973509494,1.9400301739575005,Retained
1617,23,5,4,118,10,-76.32673001144678,1.7870568630687145,Retained
1618,20,3,1,301,9,272.9664127332935,2.1877118358415597,Retained
1619,56,5,3,329,10,571.4440179119185,2.164698898606687,Retained
1620,6,5,1,36,8,551.7476222533041,2.019551296778016,Retained
1621,54,5,3,245,9,305.7235282883994,3.2188124727986946,Churned
1622,2,4,1,76,13,603.4546668236665,4.683811246857287,Churned
1623,65,4,0,63,15,698.3488280764257,0.5283659980885357,Retained
1624,28,4,1,127,7,527.4953001541935,1.6317151373270247,Retained
1625,47,1,0,11,9,412.119147981568,4.063077266421366,Churned
1626,46,5,3,199,7,440.0474168762257,3.7667683393875397,Churned
1627,7,3,4,346,5,437.5980615237481,3.220616835306305,Churned
1628,70,2,0,142,5,551.6512155011762,0.5269816932308822,Retained
1629,10,4,3,294,15,368.0308689513542,4.071094545409315,Churned
1630,13,2,1,335,6,396.70414571804423,1.6955598905557607,Retained
1631,72,1,4,13,7,659.9350911558819,4.56374410911374,Churned
1632,33,4,2,256,8,619.920704210358,4.0891401961017895,Churned
1633,49,3,1,327,9,700.5828714824609,1.4516380221832548,Retained
1634,21,1,2,242,10,78.67856341707727,2.6351111803157665,Retained
1635,11,5,3,86,10,349.8457775146246,2.2625133211604385,Retained
1636,22,3,5,115,14,782.4251986595053,2.9482706264481644,Churned
1637,4,3,2,320,14,231.6599874410129,4.434621564054865,Churned
1638,43,2,4,95,10,151.67095640758504,4.380341143874972,Churned
1639,22,4,1,144,10,737.5797155272821,1.793953443735691,Retained
1640,33,4,1,198,11,360.27047010074466,2.457539428958569,Retained
1641,51,5,0,60,10,185.4469779438627,0.9903843736761779,Retained
1642,61,3,3,312,9,720.0601977303253,2.1993114675865377,Retained
1643,39,4,5,222,10,665.7042362710781,3.868097375592855,Churned
1644,58,3,2,159,8,484.43668447808426,2.074242828447891,Retained
1645,10,2,2,151,8,662.8718112727564,2.1543179994614525,Retained
1646,18,3,1,169,14,426.05285134511746,-0.06934012674620171,Retained
1647,58,3,0,112,10,685.1397617647199,1.8258542327737972,Retained
1648,60,4,3,208,7,592.8092795376903,1.5511876940000033,Retained
1649,7,5,1,176,11,606.0323224816684,1.1570457188568777,Retained
1650,28,4,5,277,7,610.84420028542,3.682255151871872,Churned
1651,27,4,1,322,10,575.7829197254972,-0.23455563134538315,Retained
1652,17,2,3,147,10,340.8603264669075,3.4723979798426274,Churned
1653,19,2,2,34,5,510.1848022918956,1.360984459249715,Retained
1654,27,3,0,297,11,469.08586580904944,0.1652176345300369,Retained
1655,2,5,2,202,8,839.9040816311044,3.7410135143368453,Churned
1656,21,4,3,123,4,382.08479887400244,4.320328053015404,Churned
1657,28,4,2,229,11,94.24715118139818,1.6445361355804762,Retained
1658,11,5,2,243,10,517.7166944442494,2.9595927443397123,Churned
1659,65,3,3,288,9,385.3549725582961,1.3058024209419448,Retained
1660,31,2,4,294,7,749.426908615017,3.787823864174543,Churned
1661,18,5,2,25,11,592.4179715379223,1.5618199392908858,Retained
1662,13,3,0,20,11,435.4515306776035,0.6443069220589209,Retained
1663,27,3,2,206,9,660.3754082748787,3.3010124489559076,Churned
1664,51,4,1,281,5,490.4807539833414,1.87582473020961,Retained
1665,48,4,4,125,7,677.2703782158802,4.379973739129905,Churned
1666,63,4,1,244,13,325.2808119253853,-0.8934032936271015,Retained
1667,17,1,0,232,7,423.85481089527025,3.827787787200622,Churned
1668,49,5,1,248,8,824.1087404344628,0.930096753758042,Retained
1669,23,4,0,200,13,629.6702120694915,-0.6454282772866743,Retained
1670,25,2,2,57,14,336.9027657503332,1.6511679053980366,Retained
1671,67,5,0,175,14,294.976350672894,0.08832088969260155,Retained
1672,20,1,3,348,10,293.7457618761974,3.0290048259218065,Churned
1673,44,5,4,357,15,325.37038458600034,2.766014443642253,Retained
1674,39,4,6,316,10,183.5198549474705,3.3910118477513898,Churned
1675,52,3,2,364,10,851.5480614678324,1.4212163154175945,Retained
1676,44,4,0,354,9,305.7183775989878,1.1130501496181393,Retained
1677,9,5,4,288,9,312.12746913768854,2.1687274602089284,Retained
1678,43,3,1,240,7,638.2420850910299,2.9009997590605057,Retained
1679,39,3,3,215,2,296.54727918146284,1.917784567685639,Retained
1680,49,5,0,197,4,497.0974123502782,1.2496295638764832,Retained
1681,15,3,1,233,10,625.1759269431161,0.13365072373808573,Retained
1682,18,1,0,163,7,219.24061561825488,1.4811316453974486,Retained
1683,20,5,3,120,8,434.40550187507057,3.3778882252335505,Churned
1684,51,4,4,316,6,493.5090274587241,1.8044183005919727,Retained
